YDR143C, 10,14,16,34
YBR109C, 10,16,20,34,40,42,43
YJL115W, 11,16,32,40
YFR032C-A, 12
YOR340C, 11,16
YBR049C, 11
YGL244W, 11
YOR123C, 11,14
YJL034W, 01,10,14,16,20,32,41,42
YJR035W, 10
YGR032W, 01,02,42,43
YDR480W, 16,34,40,43
YLR304C, 01,02
YDL092W, 14,16,20
YAL016W, 01,10,11,12,14,40,42,43
YPL256C, 10,18,34,40,42,43
YBR183W, 01
YOL132W, 01,42
YIR009W, 11,14,16
YDR234W, 01
YOL082W, 14,16,20
YAL034W-A, 10
YBR115C, 01
YDR284C, 01,10,30,40
YLR032W, 01,10,16
YMR172W, 11,32
YKR043C, 01,02
YPL020C, 10,14
YML131W, 01
YOL154W, 16
YJL050W, 11,16,20
YMR137C, 10,32
YDR205W, 20,34
YHR137W, 01
YKR093W, 20
YDL087C, 11,16
YJL203W, 11,14,16
YDR101C, 12
YPL038W, 01,11,16
YHR184W, 10,14,43
YBL051C, 10,16,32
YKR062W, 11
YDL223C, 34,40,41
YDR216W, 01,11,42
YER118C, 30,32,34,43
YOR266W, 32,42
YDL029W, 10,16,20,40,42,43
YMR109W, 02,20,32,34,42,43
YBR181C, 12
YJL039C, 20,42
YHL006C, 10
YAL029C, 02,10,20,34,42,43
YGL005C, 20
YBR205W, 01,14,42
YPR107C, 11,16
YHL004W, 12,16,42
YNL005C, 12,42
YDL095W, 01,14
YDL232W, 01,14,16
YDL161W, 14,16,20,42,43
YOR267C, 01,14,34
YGR183C, 01,02
YDR110W, 10,16,40
YDR404C, 11,16,32
YHR089C, 11,16
YCR083W, 20,32
YGR270W, 01,14,16
YDL215C, 01,02
YLL001W, 42
YDL033C, 11
YLR259C, 14,16,20,32
YJL073W, 14,16,32,41,42
YJR152W, 20
YBL097W, 10
YHL002W, 14,16,20
YNL121C, 14,20
YEL012W, 02,14,16
YMR048W, 10
YDL059C, 10,16,32,42
YNL264C, 01,20,32
YJL187C, 01,10,14,18,40,42,43
YNL272C, 18,20
YJL041W, 11,12,14,16,20,42
YLR312W-A, 12,42
YGL181W, 10,11,20,32,34,40,43
YIR006C, 10,14,16,20,42,43
YJL197W, 14
YML041C, 10,14,20
YNR048W, 11,20,32
YDL123W, 20
YHR174W, 01,02
YIL070C, 02
YGL226W, 02
YER089C, 01,10,14,18,30,32,34
YMR272C, 01
YKR063C, 10,42,43
YPL091W, 32
YGR055W, 01,20
YDR331W, 01,14
YDR456W, 20,32,34
YDR172W, 01,10,12
YKL144C, 11,16
YNR003C, 11,16,42
YGL246C, 01,11,18
YER142C, 10,16,32
YDL171C, 01
YHR112C, 01
YKL078W, 11,12
YBR155W, 14,16,32
YJR031C, 18,20
YBR251W, 12,42
YMR114C, 11
YML112W, 01,11,14
YPL089C, 11,16,30,40,42
YDR280W, 01,11
YDR130C, 10,16
YEL003W, 14,16,42
YIL038C, 01,11
YER092W, 10
YML058W, 01,10,18,32,42
YNL291C, 20,34
YMR183C, 20,40,42,43
YHR110W, 14,20
YDR189W, 16,20
YIL126W, 01,10,11,16
YLR438W, 01
YKL188C, 01,16,20
YPL225W, 16
YDL156W, 16
YHL035C, 01,16,20
YLR314C, 10,16,34,40,42,43
YFL038C, 14,20
YPR176C, 01,14
YOR256C, 14,18,20
YHR148W, 11,12,16
YMR128W, 11,12,42
YBR187W, 16
YOL012C, 10,11
YOR035C, 16,20,34,42
YLR438C-A, 11,16
YIL094C, 01,16
YPL140C, 01,10,14,30,32,40,42,43
YDL097C, 14,16
YPL082C, 01,11,16
YOR220W, 16
YFL005W, 10,20,30,43
YGR172C, 20,40,42,43
YOR209C, 01,10
YGR246C, 11
YLR175W, 01,10,11,40,42
YJL026W, 01,10
YKL171W, 01,14
YLR145W, 11
YHL033C, 12
YBR114W, 10,32
YKR001C, 14,20,42
YOR293W, 12
YHR087W, 16
YDR312W, 12,16,34,41
YGR044C, 10,11
YNL002C, 11,12,16
YPL226W, 01,12,16
YNL307C, 01,10,14,18,30,32,34,43
YOR272W, 10,12,42
YPL118W, 12,42
YFR022W, 32
YLR357W, 10,42
YDL219W, 01,11,12
YGL071W, 11,20,34
YMR021C, 11,14,18,32,34
YFR028C, 01,10,14
YIL106W, 10,11,14,18
YDR025W, 12
YML091C, 11,12,42
YBR025C, 14
YBR282W, 12,42
YDR237W, 12,42
YDL045W-A, 12,42
YDR468C, 14,20,42
YPL267W, 10
YOR089C, 14,20
YOR090C, 01,14
YJL076W, 10,11,16,42
YJR051W, 01,02,20,32
YBR102C, 11,14,16,20,40,42,43
YML097C, 14,18,20
YLR421C, 14
YDR174W, 11,16
YLR203C, 11,12
YBR039W, 02,20,34
YGL078C, 11,12,16
YPL084W, 14,20,30,32,34
YGR167W, 16,20,40
YMR223W, 14
YNR007C, 14,20
YOR098C, 14,16,20,42
YLR043C, 10,14,20,32,42
YKL038W, 01,11,16,18,20
YBR196C, 01,02
YDL052C, 01
YER110C, 14,20
YLL012W, 01
YJR093C, 11,16
YLR237W, 20
YML132W, 34
YIL083C, 01
YNL289W, 10,18
YDL217C, 14,20
YBL052C, 10,11,14,34
YPL211W, 11,12
YDL244W, 01
YKR054C, 02,10,20
YGL106W, 02,10,20,42,43
YMR304W, 14
YKL101W, 01,10,14,43
YNR006W, 14,16,20
YLR441C, 12,34
YER057C, 32
YJR064W, 14,16,32,42
YHR166C, 10,14,16,42
YLR381W, 10,16,42
YGR185C, 12
YNL247W, 01,12
YDR127W, 01,16
YGR159C, 11,12,16,32
YGL191W, 02,18,20
YGR166W, 01,20
YBR069C, 20
YLR004C, 20
YGR250C, 16
YGL233W, 10,16,20,40,42,43
YNR049C, 20,43
YNL135C, 12,14
YLR310C, 01,10,18,30,34
YIL091C, 11
YDR087C, 11
YPL141C, 01,14
YDL082W, 12
YNL039W, 11
YGL098W, 14,20
YGL145W, 20
YJR082C, 10
YNL084C, 10,14,16,20,34,42,43
YPL001W, 10,14,42
YJL096W, 12,42
YJL123C, 10
YLL042C, 14,20
YHR098C, 20
YCL009C, 01,18
YKL010C, 14,16
YMR033W, 10,11
YDR027C, 20,42
YBL004W, 11,16
YLR315W, 10
YNL075W, 11,16
YNL102W, 10,32
YKL074C, 11,16
YOR159C, 11
YLR084C, 43
YDR264C, 14,20,30,34
YJR040W, 20,34
YGL209W, 01,11
YER044C, 01
YLR069C, 12
YEL015W, 01
YIL131C, 10,11,43
YPR082C, 10,11
YOR372C, 10,11
YBR286W, 14
YGL213C, 01,10,12,14,32
YDR390C, 11,14,18
YGL201C, 10,16
YGL179C, 01,14,30
YDL015C, 01
YPL087W, 01,32,34
YBL090W, 12,42
YOL077C, 12,16
YCR068W, 01,14,42
YFL062W, 20
YBR170C, 14,20
YKL213C, 01,10,14
YLR044C, 01,02
YKL009W, 01,11,12
YIL023C, 16
YBL087C, 12
YDL243C, 01,02
YKR027W, 01
YGL019W, 01,10,11,14,32,34,40,42,43
YLR251W, 01
YGL008C, 02,20,34
YOL020W, 20
YML008C, 01
YEL011W, 01,02
YLR435W, 11
YJL106W, 01,10,14,43
YGL255W, 20,34
YGL062W, 01,02
YDR173C, 01,11,30,43
YNL201C, 01
YOR269W, 10
YLR399C, 10,11,43
YML073C, 12,16
YOR176W, 01,34
YJL098W, 01,10,14,30,43
YKR091W, 01
YDR155C, 14,32
YLR074C, 43
YOR320C, 01,14
YHR050W, 14,20
YLR337C, 16,20,32,40,42,43
YEL017W, 01
YOL139C, 10,12,43
YBL042C, 01,20
YDR257C, 11
YER091C, 01
YMR049C, 11
YDL058W, 14,20
YGR180C, 01,10
YJL061W, 14,16,20,42
YMR153W, 14,16,20,42
YKL166C, 01,11,14,16,30,43
YPR160W, 01,02
YDR080W, 14,18,20,42
YDR122W, 01,14
YJR021C, 10
YBR056W, 01
YBR079C, 10,12
YJR045C, 01,14,16,18,20,32
YDR213W, 01,11
YER094C, 14
YFR019W, 01,14,20,32,42
YDL168W, 01,32
YMR212C, 40
YBR112C, 11,18
YNL167C, 11
YDL053C, 11,14
YER128W, 01
YJL084C, 16
YNL183C, 01,14,20,30
YDR333C, 12
YDR342C, 20
YGR005C, 11
YGL035C, 01,11
YGR048W, 11,14,16,20
YIL144W, 10,42
YDR011W, 16,20,32,34
YHR094C, 20
YDR310C, 10,11
YDL212W, 14,16,20,30,32
YJR119C, 11
YIL019W, 11
YKL018W, 11,14,42
YHR206W, 10,11,30,32,40
YIL147C, 01,14,16,30,32,34
YKR004C, 42
YML007W, 11,32
YPR168W, 11
YDR077W, 32,42
YOR344C, 01,02,11
YAL035W, 12
YBR084W, 01,02,11,16
YLR347C, 14,20
YOR057W, 10,14,16,30
YLL034C, 01,10,12,16,20
YCL056C, 42
YDR142C, 14,16,20,42
YDR033W, 32
YGR038W, 32
YPL152W, 10,18,32
YFR014C, 01,14,30,40
YNL218W, 01,10,16,42
YGR077C, 14,16,20,42
YMR296C, 01
YHR010W, 12
YLR209C, 01
YIL061C, 11,16
YLR247C, 10
YKR007W, 14,34
YKL186C, 16,20
YIL105C, 16,42
YPL059W, 14,20,32,42
YDR246W, 20
YDL155W, 10,18
YIL030C, 11,14,16
YPL171C, 02,16,20
YHR007C, 01,32
YHR190W, 01
YOL004W, 01,10,11,14,34,43
YPR184W, 01,02
YBR046C, 16
YPL090C, 12
YNL229C, 01,11,18,34
YNL268W, 20
YKL214C, 16,20
YCR082W, 10
YKL138C-A, 10,16,18,42
YDR214W, 14,32
YLR328W, 01
YJL184W, 01,14,32,42
YDR043C, 01,11,16,32,34,43
YIL149C, 14,20
YER114C, 16,30,40,42,43
YPL050C, 01,14,42
YPR154W, 42
YBR150C, 11
YOR174W, 11
YHR023W, 02,10,20,32,40,42,43
YCL054W, 11,12
YPL074W, 01,14,16
YOL120C, 12
YOR275C, 14,43
YDL075W, 12
YOR368W, 01,10,32
YPL022W, 10,32
YBR274W, 01,10,14,32
YLR258W, 01,02
YNL001W, 10,12
YOL127W, 12,16
YDL166C, 11,32
YOR132W, 14,20
YMR146C, 12
YPL081W, 12
YGL014W, 01,11,14,16,20,40
YMR238W, 40,42,43
YDL164C, 10
YPR034W, 10,11
YGR085C, 12
YLR367W, 12
YER023W, 01,16
YNL003C, 20
YNL243W, 01,14,16,20,34,40,42,43
YOR284W, 14,40,42,43
YNR011C, 11,16
YGL227W, 01,02,14
YDL008W, 10,14,16
YOR249C, 10,14,16
YPL086C, 10,11,14
YKR037C, 10,42
YGR075C, 11
YML051W, 01,11,18
YOL061W, 01,02
YGL110C, 11
YNL015W, 14,18,42
YOR168W, 12
YOR361C, 10,12,43
YPR041W, 12,18
YBL058W, 02,10,12,14,43
YOL135C, 11
YBR152W, 11,42
YER052C, 01
YLR206W, 14,16,20,40,42,43
YDR301W, 11,16
YKL117W, 14,16,34
YOR262W, 16
YHR179W, 02,16,20
YNL127W, 10,34
YML074C, 14
YFR030W, 01,16
YOL076W, 10,14,42
YGL253W, 01,02
YKL073W, 14,16,20,32
YLR254C, 10
YLR096W, 01,14
YDR247W, 01,10,14
YKL193C, 10,14,18,20
YBL105C, 01,10,14,30,32,40,42,43
YOR273C, 20,32
YDL108W, 01,10,11,14
YOR151C, 11,16
YCR009C, 16,20,32,34,40,42,43
YNL209W, 01,12,16,32
YBR017C, 10,14,20
YPR036W, 20,34
YNL298W, 01,10,14,30,40,42,43
YDR293C, 10,16,32,40,42,43
YOR124C, 14
YPL093W, 12
YOR205C, 02
YPR112C, 11,16
YHR102W, 01,10,40,42
YML023C, 10
YDR263C, 01,10,32
YLR378C, 14,20
YER086W, 01
YPL043W, 11,16
YPR052C, 10,11,40,43
YER122C, 10,11,18,20
YIL095W, 01,10,14,20,42,43
YDR170C, 18,20
YER100W, 14,16,34
YPL192C, 41,42
YHR064C, 12,16,32
YNL292W, 01,10,11
YHR193C, 01,11,12,16,32
YOL128C, 01,14,18,32
YGR245C, 10,12,42
YGR276C, 01,10,11
YFL059W, 01,16,32
YNL334C, 01,32
YHR134W, 14
YCL031C, 11,12,14
YER025W, 12
YDL239C, 14,16,43
YNR013C, 20,34
YPL246C, 40,42,43
YMR246W, 01,14,20
YPR002W, 01
YGL097W, 11,12,20,30,34
YHR074W, 01
YBL074C, 11,14
YDL214C, 01,14,30
YNR010W, 10,11
YGL257C, 01,14
YBR298C, 20
YMR279C, 20,32
YIR024C, 10
YPR045C, 16
YPR055W, 10,16,20,43
YKL145W, 01,10,14,16
YOR362C, 14
YOL078W, 40
YEL022W, 18,20
YDR138W, 10,11,16,20
YKL173W, 11,12,16
YFR009W, 12,16
YHR080C, 10
YBR065C, 11,42
YDL227C, 10,34,41
YKL204W, 12
YOR231W, 01,10,14,30,32,40,43
YLR194C, 11
YOR058C, 10,16
YIL053W, 01,32
YCR106W, 11,34
YEL072W, 11
YDL222C, 42,43
YLR116W, 11,16
YHL024W, 10,16,43
YBR202W, 10,16
YNL054W, 01,14,18
YLR384C, 10,11,14
YHL009C, 11
YGL049C, 12
YIL107C, 01,02
YHR147C, 12,42
YNL037C, 01,02,11,16
YJL179W, 14,16,32,42
YER120W, 01,10,11,14,16,20
YPL154C, 14,32,43
YGL031C, 12,16
YDL132W, 01,10,14,16
YJL047C, 10,14,16,38
YMR215W, 01,42
YJR072C, 02,16
YKR090W, 16,43
YNL067W, 12
YDL030W, 11,16
YMR288W, 11,14,16
YOR312C, 12
YLR218C, 16
YBR182C, 11,16
YER062C, 01,32
YNL044W, 20
YOR116C, 11,16
YGR082W, 14,20
YNL070W, 14,20
YNL138W, 01,16,30,40,42,43
YOR122C, 16,32,40,42,43
YGR019W, 01
YDR362C, 11
YGL144C, 01
YFL010C, 32,40
YGL208W, 01,11,14,30,40,43
YDR091C, 01,12,16,20
YOR063W, 12
YGL068W, 12,42
YLR256W, 02,11
YLR268W, 20
YGR097W, 11,32
YEL047C, 01,02,20
YNL007C, 10,12,16,32
YBR211C, 10
YDR254W, 10,16
YOL145C, 10,11,16
YKL212W, 01,20,30,42
YNL214W, 16,20,42
YPL147W, 01,16,20
YIL108W, 14
YPL138C, 10,11,14,42
YMR061W, 11,16
YDR047W, 01
YIL007C, 14,40,42,43
YJR161C, 43
YDR489W, 10,16
YML069W, 10,11
YGL105W, 11,12,16,20
YHR011W, 02,12,43
YLR200W, 14,16,42
YPL231W, 01,14
YMR308C, 20
YKR103W, 01,16,20,32
YGR078C, 10,14,16,42
YGL133W, 10,11
YOR066W, 10
YMR076C, 10,16
YNL230C, 11
YML118W, 10
YPL095C, 01
YLR325C, 12
YJL183W, 01,14
YLR191W, 14,16,20,42
YLR393W, 14
YER098W, 14
YCR071C, 12,42
YDR322W, 12,42
YDR158W, 01
YDR439W, 10,11
YOL001W, 01,11,18
YPL235W, 01,10,11,16
YOR198C, 10,16,42,43
YDR493W, 02
YIR034C, 01,16
YOR138C, 14,16,18
YDR240C, 11,16
YLR423C, 14,18,40,42,43
YPL112C, 42
YBR158W, 10,16,18
YGR285C, 14,16,32
YGR132C, 10,14,40
YOR247W, 01,32
YLR324W, 42
YNL131W, 14,20
YPR137W, 11,16
YIL153W, 10,18,32
YBR121C, 11,12
YBR041W, 01,20
YER002W, 12
YLR009W, 12
YDR266C, 16
YGR104C, 11
YDL006W, 01,11,14,32,34,40,42,43
YPL180W, 01,32
YDR023W, 12
YDR238C, 20
YGL003C, 10,14,18,40
YLR417W, 01,11,14,18,20
YPL002C, 01,11,14,20
YGR061C, 01
YLR386W, 01,18
YMR015C, 01,32
YGL154C, 01,14
YPL078C, 02,16,20,34
YOR023C, 10,14
YBR036C, 01,18,34
YPR198W, 16,20,32
YJL042W, 42
YPL177C, 11,34
YLR287C-A, 12
YNL286W, 11,16
YLR249W, 12,42
Q0045, 02,20
YLR432W, 01
YPL011C, 10,11
YBR200W, 10,16,34,40,41,42,43
YLR318W, 10,32,42
YMR120C, 01
YLR372W, 01,20,43
YPL273W, 01
YER145C, 20,34
YGL203C, 14
YNL252C, 12,42
YPR001W, 01,02
YML032C, 10,32,34,42
YKR008W, 10,42
YER141W, 01,02,14
YLR409C, 11,16
YIL013C, 01,16,20
YBR151W, 01
YNL126W, 10,42
YLR095C, 10,16
YER126C, 12
YGR271C-A, 11
YLR265C, 10
YPL143W, 12
YOL087C, 14
YLR273C, 01,02,18
YOR393W, 01,02
YCR065W, 10,11
YHR141C, 12
YDL066W, 01,02,16
YML024W, 12
YJR123W, 12
YOR157C, 14
YDR295C, 10,11,14
YNL042W, 32
YPL243W, 14,16,20
YCL057C-A, 02
YHR008C, 32
YDL175C, 20
YPR191W, 02,14
YMR239C, 11,16
YKL127W, 01,02
YER016W, 10,42
YGL061C, 10,42
YIL104C, 01
YHR186C, 16
YLR403W, 10,11,40
YCR088W, 14,16,40,42,43
YNL153C, 10,14,16,42
YHR142W, 01,20,42
YCL033C, 32
YEL054C, 12
YER073W, 01,02,42
YAR035W, 01,20
YCR086W, 10,40,42,43
YDL230W, 01,14,18,30
YPR033C, 12
YOR091W, 16
YHR084W, 11,16,34,41,43
YML013W, 14,20
YFR005C, 11
YDR195W, 11,16
YDR028C, 01,02,11,14,18,40
YBR084C-A, 12
YAR002C-A, 14,20
YDL201W, 11,16
YFR017C, 01
YFL008W, 01,10,16
YLR086W, 01,10,16,42
YIL056W, 20
YDR016C, 10,42
YDR201W, 10,42
YBR201W, 14
YDR411C, 14
YJL054W, 14,20
YGR145W, 11
YBR136W, 01,10,14,32
YGR090W, 11,16
YDL139C, 10
YPR074C, 01,02
YDR450W, 12
YLR192C, 11,12,16
YKL151C, 16
YGL206C, 14,16,20
YER171W, 10,11
YMR201C, 10,32
YMR205C, 01,02
YHR020W, 12
YIL143C, 10,11
YKL027W, 01
YHR090C, 10,18
YMR218C, 20
YHR030C, 01,10,14,30,32,34,40,42,43
YJL066C, 01
YNL192W, 01,10,34,43
YLR197W, 11
YOL115W, 01,10,11,16
YOR351C, 01,10,14
YGR020C, 20,34
YGR174C, 02,14
YPL215W, 14
YBR089C-A, 10,11,40,43
YBR289W, 01,10,11,34
YKR035W-A, 14,20
YOR303W, 01
YDL102W, 10
YPR119W, 10,18,43
YPR056W, 10,11
YOR223W, 43
YGR233C, 01,10,16,18,34,40
YIL050W, 01,18
YDR228C, 11,16
YJR022W, 11
YPL242C, 10,16,32,40,42,43
YJL059W, 20,34
YLR022C, 11
YOR129C, 32,34,42
YKL125W, 11
YOL095C, 10,16
YDR120C, 11
YKL056C, 12
YLR187W, 14
YPL181W, 11,16
YNL258C, 20
YCL040W, 01,02,20
YIL051C, 01,42
YKL142W, 12
YOR191W, 10,34,41
YLR180W, 01
YIR022W, 14
YER087C-B, 14,20
YPR032W, 20,42,43
YBR082C, 14,16,20,32,34,43
YDR121W, 10,11
YBR275C, 10,11,32,42
YLR453C, 16,32,42
YDL067C, 02,14,20
YDR326C, 16
YKR082W, 14,16,20,42,43
YDR207C, 01,10,11,16
YOL039W, 12
YJR139C, 01
YDR188W, 14,16,32,42
YKR036C, 11,16
YPL042C, 01,10,11,14
YFL041W, 01,20,34
YFR037C, 10,11
YNL027W, 11,30,32,34
YMR300C, 01
YOR039W, 01,10,11,14,32,34,43
YLR370C, 20,42
YNR035C, 16,20,40
YJR067C, 16
YHR205W, 01,10,14,32,34,40
YDR054C, 01,10,14,16
YNL103W, 01,11,18
YDR105C, 16
YBL067C, 14
YJR121W, 02,20,34,40
YGR063C, 10,11
YGL070C, 11,16
YBR230C, 20
YFL056C, 01,02
YGR054W, 12
YOR276W, 12
YGR027C, 12
YMR316W, 43
YPR010C, 11,16
YGL086W, 10,20
YPR173C, 01,14,16,20,42
YDR420W, 01,02,42,43
YHR154W, 10,11,38
YDL125C, 01,16
YPL048W, 12
YOR009W, 32
YNL244C, 12
YPL019C, 20,42
YNL216W, 01,10,11,12,16,32,42
YPL124W, 10,42
YCR092C, 10,32
YLR178C, 10,14,16,18,34
YOL055C, 01,11
YGL095C, 14,16,20,32,34,40,42,43
YOR342C, 16
YGR062C, 02,14
YDR394W, 01,14,16
YLR048W, 12,14
YPR108W, 14,16
YPL132W, 01,02,14,16,42
YEL017C-A, 20,34
YNL194C, 43
YLR102C, 10,14,16
YGR120C, 16,20
YMR075W, 11
YPR023C, 10,11,14,42
YBR110W, 01,14
YOR337W, 11,16
YPR024W, 14,16,42
YJL122W, 12
YPR017C, 16,18,20
YHR197W, 11,12
YBR125C, 01,14
YOL081W, 01,18,30
YKL143W, 32
YPL266W, 11
YDR451C, 10,11
YCL011C, 16,20,32,42
YJL051W, 14
YPR115W, 11
YAR002W, 14,20
YML117W, 16
YAL013W, 01,11
YMR263W, 10,11,14,34,40,43
YDR438W, 16
YOR356W, 01,02,42
YDR289C, 10,38
YBR179C, 42
YHR133C, 01,16,18,40,42,43
YAL041W, 10,18,30,34,40,41,42,43
YOR145C, 11,14,16,32
YCR046C, 02,12,42
YNL177C, 02,12,42
YJL173C, 10,16
YMR105C, 01,02
YOL083W, 14
YGR136W, 30
YOR181W, 10,14,16,20,32,40,42,43
YPR165W, 01,16,30,40,42,43
YMR024W, 12,42
YNR041C, 01,16,20
YLR333C, 12
YML057W, 01,11,14,16,18,30,34,40
YHR116W, 02
YJL222W, 14,16,20
YGR218W, 12,14,20
YLR056W, 01
YLR100W, 01
YPR187W, 11,16
YDL106C, 01,11,30,32
YBL033C, 01
YHL021C, 14
YDR006C, 11,30
YGR152C, 30,40,42,43
YOR127W, 18,30,34,40,42,43
YGR258C, 10
YBL093C, 11,32
YJL140W, 11,16,32
YGR209C, 10,14,20,32,42
YHR152W, 10,43
YIL113W, 01,14,18,30,32,42
YER155C, 10,18,30,42,43
YMR285C, 02,11
YJL185C, 42
YOR217W, 10,16
YHR183W, 01,02,16
YAR019C, 01,10,14
YBR156C, 10,14,18
YER115C, 40,42,43
YJL020C, 16,42
YER056C-A, 12
YOR081C, 01
YOR371C, 30
YGL023C, 16,20
YGL055W, 01
YKL088W, 01,16,32,34
YOR064C, 10,14,42
YJR109C, 01
YMR250W, 01,32
YNL227C, 14,20
YFR053C, 01,02
YLR135W, 10
YDL098C, 11
YOL111C, 14
YIL173W, 14,16,20
YHR019C, 12,16
YBR123C, 11,42
YBR169C, 14,32
YDR171W, 14,16,32,42
YOR147W, 42
YNL069C, 12,16
YHR138C, 14,18,42
YOR357C, 14,16
YMR060C, 01,14,16,20,42
YPR133W-A, 14,20
YGR006W, 11,16
YMR070W, 11,16
YJR046W, 10
YML034W, 10
YCR098C, 20
YDR462W, 12,42
YDR235W, 11,16
YDL012C, 16
YFR047C, 01
YDR093W, 20
YML104C, 10,42
YDL182W, 01
YHR161C, 14,16,20,40,42,43
YHR069C, 01,11
YNL232W, 01,11
YPR070W, 11
